experiment,build,cell,aggregate_tps,ttft_avg_ms,ttft_p99_ms,itl_avg_ms,per_user_tps,spec_accept_rate,server_utilization
exp13-v17-decode-matrix,repne-v17,c1_ctx32768,93.38,230.2,230.4,10.639,94.1,0.1780,0.0539
exp13-v17-decode-matrix,repne-v17,c1_ctx65536,91.86,284.8,286.0,10.665,93.8,0.2461,0.0886
exp13-v17-decode-matrix,repne-v17,c1_ctx131072,83.62,548.4,564.7,11.105,90.7,0.2903,0.1590
exp13-v17-decode-matrix,repne-v17,c2_ctx0,172.19,683.8,2053.8,11.316,89.5,0.2598,0.0365
exp13-v17-decode-matrix,repne-v17,c4_ctx0,320.74,162.4,225.2,11.965,83.7,0.2333,0.0731
exp13-v17-decode-matrix,repne-v17,c8_ctx0,574.84,167.0,203.2,12.923,78.1,0.2847,0.1425
exp13-v17-decode-matrix,repne-v17,c16_ctx0,865.56,366.6,456.1,16.734,63.9,0.2522,0.0347
exp13-v17-decode-matrix,repne-v17,c32_ctx0,1138.11,447.1,463.3,27.026,37.1,0.1752,0.5847
exp13-v17-decode-matrix,repne-v17,c64_ctx0,1059.39,9206.0,89826.2,47.312,24.2,0.2457,0.2083
exp13-v17-decode-matrix,repne-v17,c128_ctx0,1067.67,14056.7,90015.6,46.526,24.6,0.2378,0.3124
exp13-v17-decode-matrix,repne-v17,c2_ctx16384,179.80,214.5,273.5,10.835,92.4,0.2157,0.0539
exp13-v17-decode-matrix,repne-v17,c4_ctx16384,337.23,308.4,455.6,11.473,87.4,0.2274,0.0904
exp13-v17-decode-matrix,repne-v17,c8_ctx16384,573.32,407.9,757.4,12.888,78.3,0.2188,0.1626
exp13-v17-decode-matrix,repne-v17,c16_ctx16384,859.59,1314.7,1628.3,17.726,57.7,0.2513,0.3225
exp13-v17-decode-matrix,repne-v17,c32_ctx16384,1110.17,2078.1,2618.9,27.709,36.2,0.2077,0.6167
exp13-v17-decode-matrix,repne-v17,c2_ctx32768,176.24,362.6,451.9,10.782,93.6,0.3206,0.0722
exp13-v17-decode-matrix,repne-v17,c4_ctx32768,312.97,520.2,759.5,11.918,85.0,0.2371,0.1078
exp13-v17-decode-matrix,repne-v17,c8_ctx32768,538.36,866.5,1413.7,13.459,75.5,0.2369,0.0521
exp13-v17-decode-matrix,repne-v17,c16_ctx32768,841.88,2023.2,2490.8,18.593,53.9,0.1854,0.3536
exp13-v17-decode-matrix,repne-v17,c2_ctx65536,160.94,459.2,558.1,11.476,88.1,0.3044,0.1069
exp13-v17-decode-matrix,repne-v17,c4_ctx65536,309.88,632.3,942.9,11.951,84.5,0.3384,0.1434
exp13-v17-decode-matrix,repne-v17,c8_ctx65536,534.03,905.3,1819.6,13.279,79.2,0.2168,0.2092
exp13-v17-decode-matrix,repne-v17,c2_ctx131072,160.71,760.5,980.4,12.208,82.3,0.3011,0.1772
exp13-v17-decode-matrix,repne-v17,c4_ctx131072,258.93,1489.2,2278.5,13.053,80.7,0.2199,0.2138
exp14-v17-tp1-decode-matrix,repne-v17,c1_ctx0,67.11,155.7,204.8,13.845,73.0,0.2102,0.1041
exp14-v17-tp1-decode-matrix,repne-v17,c1_ctx16384,54.51,201.7,201.7,17.537,57.0,0.1534,0.2191
exp14-v17-tp1-decode-matrix,repne-v17,c1_ctx32768,57.01,314.4,314.4,16.938,59.0,0.2938,0.3286
exp14-v17-tp1-decode-matrix,repne-v17,c1_ctx65536,48.97,342.6,342.6,18.788,53.2,0.1062,0.5367
exp14-v17-tp1-decode-matrix,repne-v17,c1_ctx131072,60.82,680.2,680.2,16.192,61.8,0.0938,0.7820
exp14-v17-tp1-decode-matrix,repne-v17,c2_ctx0,115.50,1910.5,1910.5,16.874,59.3,0.1667,0.2300
exp14-v17-tp1-decode-matrix,repne-v17,c4_ctx0,215.24,1057.2,1070.6,17.974,55.7,0.1844,0.4600
exp14-v17-tp1-decode-matrix,repne-v17,c8_ctx0,396.71,297.7,306.0,19.572,51.1,0.1875,0.9200
exp14-v17-tp1-decode-matrix,repne-v17,c16_ctx0,406.62,24235.1,46099.7,19.625,52.9,0.2442,0.7284
exp14-v17-tp1-decode-matrix,repne-v17,c32_ctx0,396.82,41784.4,89359.4,19.596,52.8,0.2383,0.5203
exp14-v17-tp1-decode-matrix,repne-v17,c64_ctx0,385.05,39894.1,88694.1,19.998,51.5,0.2230,0.1041
exp14-v17-tp1-decode-matrix,repne-v17,c2_ctx16384,111.17,318.4,342.9,17.258,58.1,0.1875,0.3341
exp14-v17-tp1-decode-matrix,repne-v17,c4_ctx16384,224.84,502.4,578.7,15.470,72.2,0.1781,0.5531
exp14-v17-tp1-decode-matrix,repne-v17,c2_ctx32768,115.76,547.7,575.3,14.985,68.7,0.1577,0.4326
exp15-v17-tp1-maxctx,repne-v17,c1_ctx0,57.22,160.4,214.3,11.932,102.7,0.3500,0.0581
exp15-v17-tp1-maxctx,repne-v17,c1_ctx16384,68.48,201.1,203.7,13.368,75.5,0.2273,0.1161
exp15-v17-tp1-maxctx,repne-v17,c1_ctx32768,63.95,311.3,313.3,12.987,79.7,0.3636,0.1773
exp15-v17-tp1-maxctx,repne-v17,c1_ctx65536,96.12,347.1,348.9,11.919,94.7,0.1307,0.2965
exp15-v17-tp1-maxctx,repne-v17,c1_ctx131072,47.19,668.6,668.6,19.926,50.2,0.4250,0.5348
exp15-v17-tp1-maxctx,repne-v17,c2_ctx0,123.51,209.8,279.2,13.197,87.1,0.2051,0.1161
exp15-v17-tp1-maxctx,repne-v17,c4_ctx0,218.87,196.3,203.3,16.697,62.3,0.3438,0.2506
exp15-v17-tp1-maxctx,repne-v17,c8_ctx0,375.94,249.3,258.5,20.440,49.0,0.1562,0.5134
exp15-v17-tp1-maxctx,repne-v17,c16_ctx0,640.57,633.6,650.3,23.899,41.9,0.1938,0.9811
exp15-v17-tp1-maxctx,repne-v17,c32_ctx0,631.02,25042.9,59009.6,25.221,40.1,0.1897,0.9291
exp15-v17-tp1-maxctx,repne-v17,c64_ctx0,642.05,25803.7,56496.6,25.975,39.3,0.2067,0.8710
exp15-v17-tp1-maxctx,repne-v17,c2_ctx16384,113.68,313.0,341.3,17.083,58.6,0.3036,0.1864
exp15-v17-tp1-maxctx,repne-v17,c4_ctx16384,209.18,556.7,574.9,18.431,54.3,0.1953,0.3148
exp15-v17-tp1-maxctx,repne-v17,c8_ctx16384,400.14,1017.4,1032.4,19.357,51.8,0.2004,0.5715
exp15-v17-tp1-maxctx,repne-v17,c2_ctx32768,112.86,464.2,552.7,14.002,82.4,0.2422,0.2414
exp15-v17-tp1-maxctx,repne-v17,c4_ctx32768,214.34,969.5,990.7,18.200,55.4,0.3719,0.3790
exp15-v17-tp1-maxctx,repne-v17,c2_ctx65536,104.43,568.6,594.0,18.442,54.2,0.2143,0.3637
exp16-v17-tp2-bf16-posttune,repne-v17,c1_ctx0,96.56,64.3,65.9,9.993,100.1,0.2786,0.0183
exp16-v17-tp2-bf16-posttune,repne-v17,c1_ctx16384,102.40,124.4,125.4,9.511,105.3,0.1107,0.0365
exp16-v17-tp2-bf16-posttune,repne-v17,c1_ctx32768,101.86,207.8,211.7,9.481,105.9,0.2390,0.0539
exp16-v17-tp2-bf16-posttune,repne-v17,c1_ctx65536,90.23,278.0,302.2,10.734,93.2,0.1477,0.0886
exp16-v17-tp2-bf16-posttune,repne-v17,c1_ctx131072,93.08,479.7,480.3,10.356,96.6,0.1774,0.1599
exp16-v17-tp2-bf16-posttune,repne-v17,c2_ctx0,179.32,94.8,123.1,10.906,91.7,0.2235,0.0365
exp16-v17-tp2-bf16-posttune,repne-v17,c4_ctx0,351.56,113.3,148.1,11.100,90.6,0.2067,0.0731
exp16-v17-tp2-bf16-posttune,repne-v17,c8_ctx0,606.69,149.4,185.0,12.680,79.1,0.2561,0.0183
exp16-v17-tp2-bf16-posttune,repne-v17,c16_ctx0,858.91,243.9,268.7,16.999,62.3,0.2105,0.3033
exp16-v17-tp2-bf16-posttune,repne-v17,c32_ctx0,1170.55,440.4,466.6,26.381,38.0,0.1785,0.5847
exp16-v17-tp2-bf16-posttune,repne-v17,c64_ctx0,1064.98,10091.8,88863.3,45.398,25.1,0.2847,0.1909
exp16-v17-tp2-bf16-posttune,repne-v17,c128_ctx0,1113.06,17931.9,89714.8,43.524,25.9,0.2725,0.2951
exp16-v17-tp2-bf16-posttune,repne-v17,c2_ctx16384,191.88,196.4,264.0,10.183,98.6,0.2045,0.0566
exp16-v17-tp2-bf16-posttune,repne-v17,c4_ctx16384,343.92,271.8,405.2,11.052,91.3,0.2308,0.0914
exp16-v17-tp2-bf16-posttune,repne-v17,c8_ctx16384,584.90,478.0,792.2,12.583,80.2,0.2517,0.1654
exp16-v17-tp2-bf16-posttune,repne-v17,c16_ctx16384,901.97,1061.8,1476.9,16.331,63.5,0.2890,0.3188
exp16-v17-tp2-bf16-posttune,repne-v17,c32_ctx16384,1125.94,2898.2,2969.5,27.118,37.0,0.2096,0.6285
exp16-v17-tp2-bf16-posttune,repne-v17,c2_ctx32768,189.43,328.4,395.6,10.300,97.2,0.2140,0.0731
exp16-v17-tp2-bf16-posttune,repne-v17,c4_ctx32768,348.92,435.3,742.4,11.179,89.9,0.2021,0.1096
exp16-v17-tp2-bf16-posttune,repne-v17,c8_ctx32768,570.23,779.7,1382.0,12.879,78.7,0.2530,0.1809
exp16-v17-tp2-bf16-posttune,repne-v17,c16_ctx32768,849.35,2472.8,2757.0,18.289,54.9,0.2245,0.3481
exp16-v17-tp2-bf16-posttune,repne-v17,c2_ctx65536,174.89,356.9,437.2,10.949,91.4,0.2129,0.1069
exp16-v17-tp2-bf16-posttune,repne-v17,c4_ctx65536,327.18,599.5,918.0,11.566,87.0,0.2219,0.1434
exp16-v17-tp2-bf16-posttune,repne-v17,c8_ctx65536,545.86,786.6,1622.6,12.666,84.1,0.2733,0.2110
exp16-v17-tp2-bf16-posttune,repne-v17,c2_ctx131072,167.58,694.7,909.1,11.206,89.9,0.3165,0.1772
exp16-v17-tp2-bf16-posttune,repne-v17,c4_ctx131072,303.99,1228.4,1987.8,12.184,82.9,0.2790,0.2138
exp17-v17-tp2-fp8-mtp3,repne-v17,c1_ctx0,129.01,59.7,62.0,7.624,131.2,0.5294,0.0058
exp17-v17-tp2-fp8-mtp3,repne-v17,c1_ctx16384,130.01,200.6,202.0,7.175,140.8,0.8295,0.0147
exp17-v17-tp2-fp8-mtp3,repne-v17,c1_ctx32768,119.35,269.0,270.1,8.263,121.0,0.4583,0.0246
exp17-v17-tp2-fp8-mtp3,repne-v17,c1_ctx65536,111.69,404.3,406.1,8.711,114.9,0.3696,0.0424
exp17-v17-tp2-fp8-mtp3,repne-v17,c1_ctx131072,96.73,694.8,699.6,9.911,100.9,0.5214,0.0782
exp17-v17-tp2-fp8-mtp3,repne-v17,c2_ctx0,250.38,482.5,1065.3,7.515,135.0,0.6523,0.0116
exp17-v17-tp2-fp8-mtp3,repne-v17,c4_ctx0,490.57,92.9,106.8,9.472,107.5,0.5180,0.0268
exp17-v17-tp2-fp8-mtp3,repne-v17,c8_ctx0,936.10,125.1,221.6,8.048,125.7,0.7014,0.0482
exp17-v17-tp2-fp8-mtp3,repne-v17,c16_ctx0,1607.73,224.1,411.3,9.823,101.9,0.5120,0.1032
exp17-v17-tp2-fp8-mtp3,repne-v17,c32_ctx0,2153.43,289.2,445.4,14.349,69.9,0.5432,0.1858
exp17-v17-tp2-fp8-mtp3,repne-v17,c64_ctx0,2696.39,852.2,895.9,23.310,42.9,0.5303,0.4127
exp17-v17-tp2-fp8-mtp3,repne-v17,c128_ctx0,2959.73,1214.0,1546.3,42.109,23.8,0.5107,0.8004
exp17-v17-tp2-fp8-mtp3,repne-v17,c2_ctx16384,250.43,264.8,378.3,7.498,135.3,0.7078,0.0210
exp17-v17-tp2-fp8-mtp3,repne-v17,c4_ctx16384,491.53,379.5,683.0,7.584,134.0,0.7249,0.0335
exp17-v17-tp2-fp8-mtp3,repne-v17,c8_ctx16384,898.82,767.9,1200.3,8.678,115.4,0.5278,0.0657
exp17-v17-tp2-fp8-mtp3,repne-v17,c16_ctx16384,1371.69,1583.3,3011.2,11.334,88.6,0.5815,0.1157
exp17-v17-tp2-fp8-mtp3,repne-v17,c32_ctx16384,1883.27,3606.7,5292.8,18.896,55.8,0.5318,0.0147
exp17-v17-tp2-fp8-mtp3,repne-v17,c64_ctx16384,2278.01,6566.9,8889.9,29.178,34.4,0.5132,0.4372
exp17-v17-tp2-fp8-mtp3,repne-v17,c2_ctx32768,245.31,369.2,539.1,7.567,133.8,0.7644,0.0299
exp17-v17-tp2-fp8-mtp3,repne-v17,c4_ctx32768,468.20,558.5,898.1,8.398,119.2,0.4752,0.0000
exp17-v17-tp2-fp8-mtp3,repne-v17,c8_ctx32768,828.25,1030.2,1991.3,9.521,105.2,0.5467,0.0746
exp17-v17-tp2-fp8-mtp3,repne-v17,c16_ctx32768,1238.76,1796.2,3388.9,12.614,79.7,0.5954,0.1246
exp17-v17-tp2-fp8-mtp3,repne-v17,c32_ctx32768,1668.60,6846.9,7642.0,19.076,52.6,0.5156,0.2461
exp17-v17-tp2-fp8-mtp3,repne-v17,c2_ctx65536,218.94,617.7,900.3,8.862,112.9,0.5038,0.0496
exp17-v17-tp2-fp8-mtp3,repne-v17,c4_ctx65536,430.62,929.0,1470.3,9.039,110.7,0.4864,0.0639
exp17-v17-tp2-fp8-mtp3,repne-v17,c8_ctx65536,713.33,1473.8,2679.6,10.838,92.4,0.4572,0.0889
exp17-v17-tp2-fp8-mtp3,repne-v17,c16_ctx65536,984.10,3458.3,5653.8,17.263,61.2,0.7207,0.0415
exp17-v17-tp2-fp8-mtp3,repne-v17,c2_ctx131072,192.09,1008.1,1391.6,9.993,100.4,0.6096,0.0853
exp17-v17-tp2-fp8-mtp3,repne-v17,c4_ctx131072,368.35,1777.9,2969.4,10.434,96.1,0.4884,0.0996
exp17-v17-tp2-fp8-mtp3,repne-v17,c8_ctx131072,535.33,3521.4,5860.4,14.448,71.0,0.6466,0.1246
exp18-v17-tp1-bf16-posttune,repne-v17,c1_ctx0,55.28,108.4,113.1,11.624,111.0,0.1304,0.1041
exp18-v17-tp1-bf16-posttune,repne-v17,c1_ctx16384,59.27,181.6,181.6,16.362,61.1,0.2500,0.2191
exp18-v17-tp1-bf16-posttune,repne-v17,c1_ctx32768,71.08,288.7,290.4,13.502,74.1,0.1902,0.3176
exp18-v17-tp1-bf16-posttune,repne-v17,c1_ctx65536,53.54,321.2,321.2,17.659,56.6,0.0682,0.5367
exp18-v17-tp1-bf16-posttune,repne-v17,c1_ctx131072,61.89,634.3,634.3,15.701,63.7,0.2262,0.7820
exp18-v17-tp1-bf16-posttune,repne-v17,c2_ctx0,127.97,269.1,427.0,14.104,71.7,0.2358,0.2081
exp18-v17-tp1-bf16-posttune,repne-v17,c4_ctx0,204.53,163.5,176.5,18.513,54.0,0.2062,0.4600
exp18-v17-tp1-bf16-posttune,repne-v17,c8_ctx0,382.96,200.1,227.3,20.003,50.1,0.1892,0.9200
exp18-v17-tp1-bf16-posttune,repne-v17,c16_ctx0,443.80,22307.0,43991.8,19.353,52.3,0.2537,0.7284
exp18-v17-tp1-bf16-posttune,repne-v17,c32_ctx0,412.30,40045.2,86832.7,19.641,51.7,0.1886,0.5203
exp18-v17-tp1-bf16-posttune,repne-v17,c64_ctx0,425.51,40734.7,87954.5,19.191,53.7,0.2727,0.1041
exp18-v17-tp1-bf16-posttune,repne-v17,c2_ctx16384,122.58,268.8,301.7,13.439,81.3,0.2669,0.3122
exp18-v17-tp1-bf16-posttune,repne-v17,c4_ctx16384,224.27,456.4,519.4,15.490,71.6,0.1706,0.5422
exp18-v17-tp1-bf16-posttune,repne-v17,c2_ctx32768,115.13,506.7,507.4,16.801,59.5,0.2074,0.4491
